# wavelength,transmittance
5.230000000000000000e+02,6.307655077990371950e+01
5.240000000000000000e+02,6.309516231462091440e+01
5.250000000000000000e+02,6.305921321350166409e+01
5.260000000000000000e+02,6.302030330870510966e+01
5.270000000000000000e+02,6.287022221308293979e+01
5.280000000000000000e+02,6.268209114763541123e+01
5.290000000000000000e+02,6.233926610964593351e+01
5.300000000000000000e+02,6.191422595862677980e+01
5.310000000000000000e+02,6.151719654683095939e+01
5.320000000000000000e+02,6.111850009876886247e+01
5.330000000000000000e+02,6.067119187349360487e+01
5.340000000000000000e+02,6.035746706119133620e+01
5.350000000000000000e+02,6.009540020714675990e+01
5.360000000000000000e+02,5.989888594039827296e+01
5.370000000000000000e+02,5.980459363290263752e+01
5.380000000000000000e+02,5.965881079899302364e+01
5.390000000000000000e+02,5.941001327561649958e+01
5.400000000000000000e+02,5.909894823535603336e+01
5.410000000000000000e+02,5.872812436039732376e+01
5.420000000000000000e+02,5.831862191285032537e+01
5.430000000000000000e+02,5.804653860178456881e+01
5.440000000000000000e+02,5.784099283842439121e+01
5.450000000000000000e+02,5.767112555466460577e+01
5.460000000000000000e+02,5.722525045852808034e+01
5.470000000000000000e+02,5.621658259296999205e+01
5.480000000000000000e+02,5.401506523802657256e+01
5.490000000000000000e+02,5.048137031895863913e+01
5.500000000000000000e+02,4.542747667207429174e+01
5.510000000000000000e+02,3.936788220085358603e+01
5.520000000000000000e+02,3.345913782348468146e+01
5.530000000000000000e+02,2.834055904946210092e+01
5.540000000000000000e+02,2.428967695525056669e+01
5.550000000000000000e+02,2.127642742235994078e+01
5.560000000000000000e+02,1.876069615294789372e+01
5.570000000000000000e+02,1.593146167718811057e+01
5.580000000000000000e+02,1.253956063087982464e+01
5.590000000000000000e+02,8.601221250770821669e+00
5.600000000000000000e+02,4.909191051599576916e+00
5.610000000000000000e+02,2.408500148384240092e+00
5.620000000000000000e+02,1.118013795522417642e+00
5.630000000000000000e+02,5.458020174901691002e-01
5.640000000000000000e+02,2.773477955944322892e-01
5.650000000000000000e+02,1.467204899183562061e-01
5.660000000000000000e+02,8.383265752772942059e-02
5.670000000000000000e+02,4.937929290308122610e-02
5.680000000000000000e+02,2.963040782426829348e-02
5.690000000000000000e+02,1.880562950317175505e-02
5.700000000000000000e+02,1.242659579491269851e-02
5.710000000000000000e+02,8.414530303717433074e-03
5.720000000000000000e+02,5.826892521198097016e-03
5.730000000000000000e+02,4.241127423199516147e-03
5.740000000000000000e+02,3.059447297094293038e-03
5.750000000000000000e+02,2.563980700199412332e-03
5.760000000000000000e+02,2.007538049708330018e-03
5.770000000000000000e+02,1.653560724133445363e-03
5.780000000000000000e+02,1.431476474736135054e-03
5.790000000000000000e+02,1.232073463682108096e-03
5.800000000000000000e+02,1.204368047937115797e-03
5.810000000000000000e+02,1.068872499875148877e-03
5.820000000000000000e+02,9.921596701129853368e-04
5.830000000000000000e+02,9.992793073312950143e-04
5.840000000000000000e+02,9.043025963787458153e-04
5.850000000000000000e+02,9.209672390217388911e-04
5.860000000000000000e+02,7.891878409636922430e-04
5.870000000000000000e+02,7.813165187597309169e-04
5.880000000000000000e+02,8.033425368206905141e-04
5.890000000000000000e+02,9.484535899283850395e-04
